split,track_id,profile,duration_sec,n_total_events_track,event_density_per_sec,class_name,threshold,threshold_mode,TP,FP,FN,precision,recall,f1,mean_abs_time_error_ms,median_abs_time_error_ms,p90_abs_time_error_ms
TEST,test_standard_rock_001063_130bpm,standard_rock,3.82,12,3.141361256544503,T16,0.04,global,1,0,0,1.0,1.0,1.0,19.24999999999999,19.24999999999999,19.24999999999999
TEST,test_standard_rock_001064_109bpm,standard_rock,4.17,11,2.6378896882494005,KD,0.04,global,2,3,2,0.4,0.5,0.4444444444444445,41.291500000000035,41.291500000000035,44.85829999999997
TEST,test_standard_rock_001064_109bpm,standard_rock,4.17,11,2.6378896882494005,SD,0.04,global,2,0,1,1.0,0.6666666666666666,0.8,9.74999999999998,9.74999999999998,12.083600000000072
TEST,test_standard_rock_001064_109bpm,standard_rock,4.17,11,2.6378896882494005,T12,0.04,global,1,2,0,0.3333333333333333,1.0,0.5,29.333000000000055,29.333000000000055,29.333000000000055
TEST,test_standard_rock_001064_109bpm,standard_rock,4.17,11,2.6378896882494005,T14,0.04,global,1,0,0,1.0,1.0,1.0,7.582999999999895,7.582999999999895,7.582999999999895
TEST,test_standard_rock_001064_109bpm,standard_rock,4.17,11,2.6378896882494005,T16,0.04,global,1,2,1,0.3333333333333333,0.5,0.4,15.332999999999819,15.332999999999819,15.332999999999819
TEST,test_standard_rock_001066_103bpm,standard_rock,4.31,10,2.320185614849188,KD,0.04,global,4,4,0,0.5,1.0,0.6666666666666666,29.416749999999908,37.74999999999995,41.09199999999977
TEST,test_standard_rock_001066_103bpm,standard_rock,4.31,10,2.320185614849188,SD,0.04,global,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.083000000000068,14.083000000000068,14.083000000000068
TEST,test_standard_rock_001066_103bpm,standard_rock,4.31,10,2.320185614849188,T12,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001066_103bpm,standard_rock,4.31,10,2.320185614849188,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001066_103bpm,standard_rock,4.31,10,2.320185614849188,T16,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001068_109bpm,standard_rock,4.17,11,2.6378896882494005,KD,0.04,global,4,1,0,0.8,1.0,0.888888888888889,15.125250000000001,12.16700000000015,30.700099999999857
TEST,test_standard_rock_001068_109bpm,standard_rock,4.17,11,2.6378896882494005,SD,0.04,global,2,2,2,0.5,0.5,0.5,37.416499999999964,37.416499999999964,49.28329999999992
TEST,test_standard_rock_001068_109bpm,standard_rock,4.17,11,2.6378896882494005,T12,0.04,global,1,0,0,1.0,1.0,1.0,10.332999999999926,10.332999999999926,10.332999999999926
TEST,test_standard_rock_001068_109bpm,standard_rock,4.17,11,2.6378896882494005,T14,0.04,global,1,0,0,1.0,1.0,1.0,10.000000000000009,10.000000000000009,10.000000000000009
TEST,test_standard_rock_001068_109bpm,standard_rock,4.17,11,2.6378896882494005,T16,0.04,global,1,0,0,1.0,1.0,1.0,20.333000000000155,20.333000000000155,20.333000000000155
TEST,test_standard_rock_001070_130bpm,standard_rock,3.48,11,3.160919540229885,KD,0.04,global,4,1,0,0.8,1.0,0.888888888888889,18.271,9.874999999999966,41.16690000000004
TEST,test_standard_rock_001070_130bpm,standard_rock,3.48,11,3.160919540229885,SD,0.04,global,1,2,3,0.3333333333333333,0.25,0.28571428571428575,21.249999999999993,21.249999999999993,21.249999999999993
TEST,test_standard_rock_001070_130bpm,standard_rock,3.48,11,3.160919540229885,T12,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,44.99999999999993,44.99999999999993,44.99999999999993
TEST,test_standard_rock_001070_130bpm,standard_rock,3.48,11,3.160919540229885,T14,0.04,global,1,0,0,1.0,1.0,1.0,13.332999999999927,13.332999999999927,13.332999999999927
TEST,test_standard_rock_001070_130bpm,standard_rock,3.48,11,3.160919540229885,T16,0.04,global,1,0,0,1.0,1.0,1.0,18.666999999999987,18.666999999999987,18.666999999999987
TEST,test_standard_rock_001073_121bpm,standard_rock,3.71,12,3.234501347708895,KD,0.04,global,5,1,0,0.8333333333333334,1.0,0.9090909090909091,11.833399999999983,10.333000000000037,23.866999999999972
TEST,test_standard_rock_001073_121bpm,standard_rock,3.71,12,3.234501347708895,SD,0.04,global,4,0,0,1.0,1.0,1.0,16.187250000000002,8.33299999999998,33.433000000000064
TEST,test_standard_rock_001073_121bpm,standard_rock,3.71,12,3.234501347708895,T12,0.04,global,1,0,0,1.0,1.0,1.0,10.499999999999954,10.499999999999954,10.499999999999954
TEST,test_standard_rock_001073_121bpm,standard_rock,3.71,12,3.234501347708895,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001073_121bpm,standard_rock,3.71,12,3.234501347708895,T16,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001076_136bpm,standard_rock,3.63,12,3.3057851239669422,KD,0.04,global,2,1,2,0.6666666666666666,0.5,0.5714285714285715,1.3335000000000843,1.3335000000000843,1.8003000000001517
TEST,test_standard_rock_001076_136bpm,standard_rock,3.63,12,3.3057851239669422,SD,0.04,global,0,3,4,0.0,0.0,0.0,,,
TEST,test_standard_rock_001076_136bpm,standard_rock,3.63,12,3.3057851239669422,T12,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001076_136bpm,standard_rock,3.63,12,3.3057851239669422,T14,0.04,global,1,0,1,1.0,0.5,0.6666666666666666,51.582999999999934,51.582999999999934,51.582999999999934
TEST,test_standard_rock_001076_136bpm,standard_rock,3.63,12,3.3057851239669422,T16,0.04,global,1,0,0,1.0,1.0,1.0,0.6669999999999732,0.6669999999999732,0.6669999999999732
TEST,test_standard_rock_001080_110bpm,standard_rock,4.16,12,2.8846153846153846,KD,0.04,global,4,2,1,0.6666666666666666,0.8,0.7272727272727272,7.354249999999958,7.333500000000006,13.475099999999896
TEST,test_standard_rock_001080_110bpm,standard_rock,4.16,12,2.8846153846153846,SD,0.04,global,2,1,2,0.6666666666666666,0.5,0.5714285714285715,3.0420000000001,3.0420000000001,4.942000000000024
TEST,test_standard_rock_001080_110bpm,standard_rock,4.16,12,2.8846153846153846,T12,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001080_110bpm,standard_rock,4.16,12,2.8846153846153846,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001080_110bpm,standard_rock,4.16,12,2.8846153846153846,T16,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001082_144bpm,standard_rock,3.65,12,3.2876712328767126,KD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,14.360999999999992,9.24999999999998,28.449999999999996
TEST,test_standard_rock_001082_144bpm,standard_rock,3.65,12,3.2876712328767126,SD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,13.610999999999992,8.583000000000007,26.582999999999977
TEST,test_standard_rock_001082_144bpm,standard_rock,3.65,12,3.2876712328767126,T12,0.04,global,1,0,0,1.0,1.0,1.0,46.250000000000014,46.250000000000014,46.250000000000014
TEST,test_standard_rock_001082_144bpm,standard_rock,3.65,12,3.2876712328767126,T14,0.04,global,0,2,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001082_144bpm,standard_rock,3.65,12,3.2876712328767126,T16,0.04,global,1,0,1,1.0,0.5,0.6666666666666666,41.66700000000012,41.66700000000012,41.66700000000012
TEST,test_standard_rock_001084_132bpm,standard_rock,3.45,11,3.1884057971014492,KD,0.04,global,4,2,0,0.6666666666666666,1.0,0.8,6.583500000000006,6.458500000000006,11.917000000000012
TEST,test_standard_rock_001084_132bpm,standard_rock,3.45,11,3.1884057971014492,SD,0.04,global,3,1,1,0.75,0.75,0.75,4.916666666666607,0.6669999999999732,10.933399999999871
TEST,test_standard_rock_001084_132bpm,standard_rock,3.45,11,3.1884057971014492,T12,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001084_132bpm,standard_rock,3.45,11,3.1884057971014492,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001084_132bpm,standard_rock,3.45,11,3.1884057971014492,T16,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001089_138bpm,standard_rock,3.66,11,3.0054644808743167,KD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,8.722333333333284,2.0000000000000018,18.733599999999882
TEST,test_standard_rock_001089_138bpm,standard_rock,3.66,11,3.0054644808743167,SD,0.04,global,3,0,1,1.0,0.75,0.8571428571428571,25.75033333333336,23.666999999999994,29.267
TEST,test_standard_rock_001089_138bpm,standard_rock,3.66,11,3.0054644808743167,T12,0.04,global,1,0,0,1.0,1.0,1.0,31.916999999999973,31.916999999999973,31.916999999999973
TEST,test_standard_rock_001089_138bpm,standard_rock,3.66,11,3.0054644808743167,T14,0.04,global,1,0,0,1.0,1.0,1.0,23.333000000000048,23.333000000000048,23.333000000000048
TEST,test_standard_rock_001089_138bpm,standard_rock,3.66,11,3.0054644808743167,T16,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001090_109bpm,standard_rock,4.18,12,2.870813397129187,KD,0.04,global,2,5,2,0.2857142857142857,0.5,0.36363636363636365,7.875000000000076,7.875000000000076,14.175000000000137
TEST,test_standard_rock_001090_109bpm,standard_rock,4.18,12,2.870813397129187,SD,0.04,global,0,1,4,0.0,0.0,0.0,,,
TEST,test_standard_rock_001090_109bpm,standard_rock,4.18,12,2.870813397129187,T12,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001090_109bpm,standard_rock,4.18,12,2.870813397129187,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001090_109bpm,standard_rock,4.18,12,2.870813397129187,T16,0.04,global,0,0,2,0.0,0.0,0.0,,,
TEST,test_standard_rock_001098_131bpm,standard_rock,3.81,11,2.8871391076115485,KD,0.04,global,3,2,0,0.6,1.0,0.7499999999999999,4.722333333333374,1.9170000000000575,10.049800000000065
TEST,test_standard_rock_001098_131bpm,standard_rock,3.81,11,2.8871391076115485,SD,0.04,global,1,1,3,0.5,0.25,0.3333333333333333,40.41700000000004,40.41700000000004,40.41700000000004
TEST,test_standard_rock_001098_131bpm,standard_rock,3.81,11,2.8871391076115485,T12,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001098_131bpm,standard_rock,3.81,11,2.8871391076115485,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001098_131bpm,standard_rock,3.81,11,2.8871391076115485,T16,0.04,global,0,1,2,0.0,0.0,0.0,,,
TEST,test_standard_rock_001100_124bpm,standard_rock,3.91,12,3.0690537084398977,KD,0.04,global,3,4,2,0.42857142857142855,0.6,0.5,20.88900000000001,27.000000000000135,27.800000000000047
TEST,test_standard_rock_001100_124bpm,standard_rock,3.91,12,3.0690537084398977,SD,0.04,global,2,1,2,0.6666666666666666,0.5,0.5714285714285715,3.000000000000002,3.000000000000002,4.600000000000004
TEST,test_standard_rock_001100_124bpm,standard_rock,3.91,12,3.0690537084398977,T12,0.04,global,0,3,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001100_124bpm,standard_rock,3.91,12,3.0690537084398977,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001100_124bpm,standard_rock,3.91,12,3.0690537084398977,T16,0.04,global,1,0,0,1.0,1.0,1.0,23.417000000000023,23.417000000000023,23.417000000000023
TEST,test_standard_rock_001102_140bpm,standard_rock,3.69,12,3.252032520325203,KD,0.04,global,2,4,2,0.3333333333333333,0.5,0.4,10.166500000000022,10.166500000000022,18.29970000000004
TEST,test_standard_rock_001102_140bpm,standard_rock,3.69,12,3.252032520325203,SD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,10.24966666666662,10.332999999999926,10.332999999999926
TEST,test_standard_rock_001102_140bpm,standard_rock,3.69,12,3.252032520325203,T12,0.04,global,1,0,1,1.0,0.5,0.6666666666666666,50.75000000000007,50.75000000000007,50.75000000000007
TEST,test_standard_rock_001102_140bpm,standard_rock,3.69,12,3.252032520325203,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001102_140bpm,standard_rock,3.69,12,3.252032520325203,T16,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001103_140bpm,standard_rock,3.69,11,2.981029810298103,KD,0.04,global,1,3,3,0.25,0.25,0.25,1.167,1.167,1.167
TEST,test_standard_rock_001103_140bpm,standard_rock,3.69,11,2.981029810298103,SD,0.04,global,3,1,1,0.75,0.75,0.75,20.444333333333322,28.08300000000008,30.950200000000017
TEST,test_standard_rock_001103_140bpm,standard_rock,3.69,11,2.981029810298103,T12,0.04,global,1,0,0,1.0,1.0,1.0,22.999999999999908,22.999999999999908,22.999999999999908
TEST,test_standard_rock_001103_140bpm,standard_rock,3.69,11,2.981029810298103,T14,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,43.91699999999999,43.91699999999999,43.91699999999999
TEST,test_standard_rock_001103_140bpm,standard_rock,3.69,11,2.981029810298103,T16,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001110_113bpm,standard_rock,4.1,11,2.682926829268293,KD,0.04,global,4,3,0,0.5714285714285714,1.0,0.7272727272727273,3.124750000000037,2.7080000000000437,6.108000000000036
TEST,test_standard_rock_001110_113bpm,standard_rock,4.1,11,2.682926829268293,SD,0.04,global,1,1,3,0.5,0.25,0.3333333333333333,9.417000000000009,9.417000000000009,9.417000000000009
TEST,test_standard_rock_001110_113bpm,standard_rock,4.1,11,2.682926829268293,T12,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001110_113bpm,standard_rock,4.1,11,2.682926829268293,T14,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001110_113bpm,standard_rock,4.1,11,2.682926829268293,T16,0.04,global,1,0,0,1.0,1.0,1.0,14.917000000000069,14.917000000000069,14.917000000000069
TEST,test_standard_rock_001117_138bpm,standard_rock,3.71,12,3.234501347708895,KD,0.04,global,4,3,1,0.5714285714285714,0.8,0.6666666666666666,8.667000000000002,9.417000000000009,13.917000000000002
TEST,test_standard_rock_001117_138bpm,standard_rock,3.71,12,3.234501347708895,SD,0.04,global,2,1,2,0.6666666666666666,0.5,0.5714285714285715,20.207999999999924,20.207999999999924,33.307999999999836
TEST,test_standard_rock_001117_138bpm,standard_rock,3.71,12,3.234501347708895,T12,0.04,global,1,0,0,1.0,1.0,1.0,11.916999999999955,11.916999999999955,11.916999999999955
TEST,test_standard_rock_001117_138bpm,standard_rock,3.71,12,3.234501347708895,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001117_138bpm,standard_rock,3.71,12,3.234501347708895,T16,0.04,global,1,0,0,1.0,1.0,1.0,40.99999999999993,40.99999999999993,40.99999999999993
TEST,test_standard_rock_001118_140bpm,standard_rock,3.47,10,2.881844380403458,KD,0.04,global,3,2,0,0.6,1.0,0.7499999999999999,19.333333333333396,25.16700000000016,31.099800000000055
TEST,test_standard_rock_001118_140bpm,standard_rock,3.47,10,2.881844380403458,SD,0.04,global,1,1,3,0.5,0.25,0.3333333333333333,16.333000000000155,16.333000000000155,16.333000000000155
TEST,test_standard_rock_001118_140bpm,standard_rock,3.47,10,2.881844380403458,T12,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,4.167000000000032,4.167000000000032,4.167000000000032
TEST,test_standard_rock_001118_140bpm,standard_rock,3.47,10,2.881844380403458,T14,0.04,global,1,0,0,1.0,1.0,1.0,20.999999999999908,20.999999999999908,20.999999999999908
TEST,test_standard_rock_001118_140bpm,standard_rock,3.47,10,2.881844380403458,T16,0.04,global,0,2,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001122_117bpm,standard_rock,4.03,12,2.9776674937965257,KD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,13.527666666666752,16.000000000000014,22.866400000000198
TEST,test_standard_rock_001122_117bpm,standard_rock,4.03,12,2.9776674937965257,SD,0.04,global,1,3,3,0.25,0.25,0.25,21.83299999999999,21.83299999999999,21.83299999999999
TEST,test_standard_rock_001122_117bpm,standard_rock,4.03,12,2.9776674937965257,T12,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,11.582999999999899,11.582999999999899,11.582999999999899
TEST,test_standard_rock_001122_117bpm,standard_rock,4.03,12,2.9776674937965257,T14,0.04,global,1,0,1,1.0,0.5,0.6666666666666666,48.667000000000016,48.667000000000016,48.667000000000016
TEST,test_standard_rock_001122_117bpm,standard_rock,4.03,12,2.9776674937965257,T16,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,7.917000000000174,7.917000000000174,7.917000000000174
TEST,test_standard_rock_001123_109bpm,standard_rock,4.04,10,2.4752475247524752,KD,0.04,global,1,5,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,1.333,1.333,1.333
TEST,test_standard_rock_001123_109bpm,standard_rock,4.04,10,2.4752475247524752,SD,0.04,global,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.499999999999954,10.499999999999954,10.499999999999954
TEST,test_standard_rock_001123_109bpm,standard_rock,4.04,10,2.4752475247524752,T12,0.04,global,1,0,0,1.0,1.0,1.0,22.24999999999988,22.24999999999988,22.24999999999988
TEST,test_standard_rock_001123_109bpm,standard_rock,4.04,10,2.4752475247524752,T14,0.04,global,1,0,0,1.0,1.0,1.0,16.2500000000001,16.2500000000001,16.2500000000001
TEST,test_standard_rock_001123_109bpm,standard_rock,4.04,10,2.4752475247524752,T16,0.04,global,1,0,1,1.0,0.5,0.6666666666666666,3.4170000000000034,3.4170000000000034,3.4170000000000034
TEST,test_standard_rock_001126_105bpm,standard_rock,4.21,12,2.8503562945368173,KD,0.04,global,2,6,3,0.25,0.4,0.3076923076923077,3.7915000000000587,3.7915000000000587,6.824700000000106
TEST,test_standard_rock_001126_105bpm,standard_rock,4.21,12,2.8503562945368173,SD,0.04,global,2,5,2,0.2857142857142857,0.5,0.36363636363636365,10.7914999999999,10.7914999999999,13.824699999999902
TEST,test_standard_rock_001126_105bpm,standard_rock,4.21,12,2.8503562945368173,T12,0.04,global,0,1,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001126_105bpm,standard_rock,4.21,12,2.8503562945368173,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001126_105bpm,standard_rock,4.21,12,2.8503562945368173,T16,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001128_122bpm,standard_rock,3.94,10,2.5380710659898478,KD,0.04,global,2,3,2,0.4,0.5,0.4444444444444445,14.541500000000013,14.541500000000013,25.774700000000024
TEST,test_standard_rock_001128_122bpm,standard_rock,3.94,10,2.5380710659898478,SD,0.04,global,1,3,2,0.25,0.3333333333333333,0.28571428571428575,29.417000000000026,29.417000000000026,29.417000000000026
TEST,test_standard_rock_001128_122bpm,standard_rock,3.94,10,2.5380710659898478,T12,0.04,global,1,0,0,1.0,1.0,1.0,1.667000000000085,1.667000000000085,1.667000000000085
TEST,test_standard_rock_001128_122bpm,standard_rock,3.94,10,2.5380710659898478,T14,0.04,global,1,0,0,1.0,1.0,1.0,5.333000000000032,5.333000000000032,5.333000000000032
TEST,test_standard_rock_001128_122bpm,standard_rock,3.94,10,2.5380710659898478,T16,0.04,global,1,0,0,1.0,1.0,1.0,30.833000000000112,30.833000000000112,30.833000000000112
TEST,test_standard_rock_001130_121bpm,standard_rock,3.95,11,2.7848101265822782,KD,0.04,global,1,0,2,1.0,0.3333333333333333,0.5,0.583,0.583,0.583
TEST,test_standard_rock_001130_121bpm,standard_rock,3.95,11,2.7848101265822782,SD,0.04,global,2,2,2,0.5,0.5,0.5,27.291500000000052,27.291500000000052,30.858300000000057
TEST,test_standard_rock_001130_121bpm,standard_rock,3.95,11,2.7848101265822782,T12,0.04,global,0,1,2,0.0,0.0,0.0,,,
TEST,test_standard_rock_001130_121bpm,standard_rock,3.95,11,2.7848101265822782,T14,0.04,global,1,0,0,1.0,1.0,1.0,16.000000000000014,16.000000000000014,16.000000000000014
TEST,test_standard_rock_001130_121bpm,standard_rock,3.95,11,2.7848101265822782,T16,0.04,global,1,0,0,1.0,1.0,1.0,18.2500000000001,18.2500000000001,18.2500000000001
TEST,test_standard_rock_001163_106bpm,standard_rock,4.25,10,2.3529411764705883,KD,0.04,global,3,2,0,0.6,1.0,0.7499999999999999,9.222000000000026,5.08300000000006,19.083000000000027
TEST,test_standard_rock_001163_106bpm,standard_rock,4.25,10,2.3529411764705883,SD,0.04,global,3,1,1,0.75,0.75,0.75,7.972333333333322,1.5000000000000568,18.23359999999994
TEST,test_standard_rock_001163_106bpm,standard_rock,4.25,10,2.3529411764705883,T12,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,0.08299999999983321,0.08299999999983321,0.08299999999983321
TEST,test_standard_rock_001163_106bpm,standard_rock,4.25,10,2.3529411764705883,T14,0.04,global,1,1,0,0.5,1.0,0.6666666666666666,44.917000000000094,44.917000000000094,44.917000000000094
TEST,test_standard_rock_001163_106bpm,standard_rock,4.25,10,2.3529411764705883,T16,0.04,global,1,0,0,1.0,1.0,1.0,34.416999999999916,34.416999999999916,34.416999999999916
TEST,test_standard_rock_001164_128bpm,standard_rock,3.51,10,2.8490028490028494,KD,0.04,global,3,2,1,0.6,0.75,0.6666666666666665,16.58333333333334,10.666999999999982,33.39980000000003
TEST,test_standard_rock_001164_128bpm,standard_rock,3.51,10,2.8490028490028494,SD,0.04,global,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.041499999999976,5.041499999999976,8.274699999999957
TEST,test_standard_rock_001164_128bpm,standard_rock,3.51,10,2.8490028490028494,T12,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001164_128bpm,standard_rock,3.51,10,2.8490028490028494,T14,0.04,global,0,0,1,0.0,0.0,0.0,,,
TEST,test_standard_rock_001164_128bpm,standard_rock,3.51,10,2.8490028490028494,T16,0.04,global,1,0,0,1.0,1.0,1.0,0.2500000000000835,0.2500000000000835,0.2500000000000835
